,Algorithm,Components,Clusters,Homogeneity,WCSS,Time
0,PCA,1,16,0.06996603955284697,65.90166039110619,0.16280029999995804
0,PCA,2,16,0.1316357508092684,1255.835747595728,0.39754149999998845
0,PCA,3,16,0.16431192272523004,3268.260900557752,0.3772744999999986
0,PCA,4,16,0.14956473488846755,5369.642598667931,0.36051080000004276
0,PCA,5,16,0.18884307177618703,7402.171467246774,0.37437710000006064
0,PCA,6,16,0.21809284496224612,9760.272304505908,0.4365376999999171
0,PCA,7,16,0.22622072007696412,11952.279610725618,0.5413327999999638
0,PCA,8,16,0.21200657108402798,14052.054334145178,0.46678960000008374
0,PCA,9,16,0.21570308099847724,16091.410625541706,0.41154770000002827
0,PCA,10,16,0.20970320514979135,18238.44970923766,0.4169405000000097
0,PCA,11,16,0.22228558817609587,20266.606368095254,0.5021282000000156
0,PCA,12,16,0.21316214725346705,22139.57409558876,0.577781400000049
0,PCA,13,16,0.21397621507312933,24216.986776184716,0.6722028000000364
0,PCA,14,16,0.21783143819641806,26165.8685806936,0.5791106000000354
0,PCA,15,16,0.21762958684108172,28052.402745620053,0.5581604000000198
0,PCA,16,16,0.21024614350227877,29939.60144049053,0.6280970000000252
0,PCA,17,16,0.20951157062881876,31708.424766314525,0.6408529000000271
0,PCA,18,16,0.21253864222510377,33481.61259285602,0.6858355999999048
0,PCA,19,16,0.20356037031018476,35227.79846322702,0.5363466999999673
0,PCA,20,16,0.21550815251382485,36986.22536109329,0.7050472999999329
0,PCA,21,16,0.2113773386494764,38493.30011994017,0.7549036000000342
0,PCA,22,16,0.2113271286011618,40164.52670675839,0.7009580000000142
0,PCA,23,16,0.21661103180789207,41840.37864388492,0.667209499999899
0,PCA,24,16,0.2073598925546324,43277.1073292707,0.7728793999999652
0,PCA,25,16,0.21746979441916198,44931.14763783177,0.7737124000000222
0,PCA,26,16,0.22743394067306819,46416.135889988596,0.7880758000000014
0,PCA,27,16,0.21080837106523312,48046.26407065212,0.6312476000000515
0,PCA,28,16,0.2150925360320458,49355.59359775414,0.6893051000000696
0,PCA,29,16,0.21901890969875032,50765.488850705384,0.6925883000000113
0,PCA,30,16,0.21881192667274482,52168.24867687292,0.7964673000000175
0,PCA,31,16,0.22300684185394068,53576.422881113635,0.8021971999999096
0,PCA,32,16,0.22377399554869537,54882.78285380064,0.8824574000000212
0,PCA,33,16,0.21762500391101763,56262.68529699528,0.8418992000000571
0,PCA,34,16,0.22559621668958263,57543.15798785772,0.7398258000000624
0,PCA,35,16,0.22342510241952096,58845.37015573,0.9211202999999841
0,PCA,36,16,0.218581233418155,60134.79422545127,1.043000300000017
0,PCA,37,16,0.2041784269044085,61468.260543204444,0.7509549000000106
0,PCA,38,16,0.20911755883611946,62772.399149578305,0.8869498999999905
0,PCA,39,16,0.2158062068214345,63868.53385561111,1.0667839999999842
0,PCA,40,16,0.22349439093892715,65098.36343726163,0.9686024999999745
0,PCA,41,16,0.21309260764379898,66455.2654837556,0.8495156999999836
0,PCA,42,16,0.22133168989613744,67492.7306068392,0.8255599000000302
0,PCA,43,16,0.21491414018485167,68744.82587470414,0.7538814999999204
0,PCA,44,16,0.22041656294702067,69866.68355671449,0.799849399999971
0,PCA,45,16,0.2245464536023797,71027.55728480572,0.974427700000092
0,PCA,46,16,0.21406773319892075,72252.89069806004,0.9644925000000057
0,PCA,47,16,0.2245650576671692,73328.00645972913,1.1970728000000008
0,PCA,48,16,0.22500823224860614,74395.92013981892,1.2307136000000582
0,PCA,49,16,0.21862791835245127,75546.14930268584,1.3314292000000023
0,PCA,1,17,0.07009422464164343,58.362274675525796,0.22315529999991668
0,PCA,2,17,0.1328807050342471,1196.4865753137806,0.2613507999999456
0,PCA,3,17,0.16477328957832008,3144.9367313052217,0.35602240000002894
0,PCA,4,17,0.15195063857617458,5195.0775652470675,0.38027569999997013
0,PCA,5,17,0.19387944346763988,7190.040093133735,0.4193153999999595
0,PCA,6,17,0.2209399466251388,9505.68732967933,0.4859398000000965
0,PCA,7,17,0.22302256531732126,11731.101559324175,0.42310620000000654
0,PCA,8,17,0.21157127497711162,13799.38624534148,0.4569308999999748
0,PCA,9,17,0.22467153272448975,15824.824661954683,0.4712555999999495
0,PCA,10,17,0.2139742935609701,17949.818403061006,0.4402111999999079
0,PCA,11,17,0.21873083587175035,20026.964360373728,0.6224737000000005
0,PCA,12,17,0.21446207317893187,21861.24182473266,0.4921671999999262
0,PCA,13,17,0.2111942266098959,23894.30443619005,0.4568332000000055
0,PCA,14,17,0.21440756293106034,25860.336352723018,0.6013316999999461
0,PCA,15,17,0.21323310575805968,27796.24303747984,0.4881288000000268
0,PCA,16,17,0.21353162904318956,29624.993643587462,0.5466858999999431
0,PCA,17,17,0.2076357759785625,31409.3264496275,0.6128664999999955
0,PCA,18,17,0.2093161049516122,33121.36572148855,0.5408235000001014
0,PCA,19,17,0.2057455514744223,34865.81000470838,0.6771868000000723
0,PCA,20,17,0.22297835651381936,36587.10570884684,0.6951063000000204
0,PCA,21,17,0.21354537593492154,38175.766790420974,0.7132732000000033
0,PCA,22,17,0.2118416055464047,39750.29392517193,0.683883499999979
0,PCA,23,17,0.21567677865621257,41367.83617496207,0.668354700000009
0,PCA,24,17,0.20117118428856107,43002.983356171375,0.6832137999999759
0,PCA,25,17,0.20609268229532735,44516.72059459845,0.8425919000000022
0,PCA,26,17,0.21763790362938376,46117.89149112273,0.8851388000000497
0,PCA,27,17,0.21553177012549649,47631.32584928757,0.6923674000000801
0,PCA,28,17,0.21366122579009716,49122.575774624886,0.7830291000000216
0,PCA,29,17,0.2149957908739607,50409.22527904757,0.69710520000001
0,PCA,30,17,0.20850481451926273,51812.77857935693,0.8399434000000383
0,PCA,31,17,0.22459383592162735,53185.07975607116,0.8341444999999794
0,PCA,32,17,0.21933787937000113,54549.094771850665,0.8817934999999579
0,PCA,33,17,0.20981272344586852,55932.79119555552,0.8033051999999543
0,PCA,34,17,0.21348620478623742,57226.74345797663,0.921489299999962
0,PCA,35,17,0.22564323742825226,58476.4734309118,0.7697202000000516
0,PCA,36,17,0.22006108183904705,59799.1022278174,0.942767500000059
0,PCA,37,17,0.2176638567454555,61084.18990690608,0.8358128999999508
0,PCA,38,17,0.21172826977125295,62480.55037271083,0.9461259000000837
0,PCA,39,17,0.2128393293562495,63514.80907049176,0.81902290000005
0,PCA,40,17,0.22801161880921714,64706.0205884699,0.7387456000000157
0,PCA,41,17,0.22859585781009817,65890.94466114823,0.8317734000000883
0,PCA,42,17,0.21561579799853275,67096.80609468116,0.8798491000000013
0,PCA,43,17,0.2168233650514753,68390.92248715051,0.9069819000000052
0,PCA,44,17,0.22238720340215626,69486.5371588576,1.110923699999944
0,PCA,45,17,0.2146955869307243,70820.17401381586,1.009985899999947
0,PCA,46,17,0.20914735928997796,71812.18624025556,0.8810770000000048
0,PCA,47,17,0.2222189553603195,72948.59759266698,0.840955699999995
0,PCA,48,17,0.19130334361991364,74156.65862212807,1.175325799999996
0,PCA,49,17,0.22408973737865467,75114.90050956368,0.9996800999999778
0,PCA,1,18,0.07010143197364896,52.54614122048416,0.22555850000003375
0,PCA,2,18,0.13357302227893647,1137.6507517524308,0.28877939999995306
0,PCA,3,18,0.1641021169264952,3042.875000495268,0.39652959999989434
0,PCA,4,18,0.15310401263088072,5034.593131809454,0.4098023999999896
0,PCA,5,18,0.19495732567096707,7022.065747547532,0.512296699999979
0,PCA,6,18,0.21891815311163443,9309.646936665176,0.43656640000006064
0,PCA,7,18,0.23164864043073907,11491.894375259797,0.5371645999999828
0,PCA,8,18,0.21711367707973067,13559.79283801532,0.4923754999999801
0,PCA,9,18,0.22386813072092132,15603.538064358127,0.4934719000000314
0,PCA,10,18,0.22422721763279257,17629.424940290854,0.570186700000022
0,PCA,11,18,0.22446341229170236,19683.742597393786,0.6808144000000311
0,PCA,12,18,0.2237243067052423,21535.135125782424,0.6923670999999558
0,PCA,13,18,0.22321794583014815,23553.741730068257,0.8039662999999564
0,PCA,14,18,0.21798302863931515,25522.920166157153,0.7566282999999885
0,PCA,15,18,0.21573562114293554,27439.74876548879,0.9865631000000121
0,PCA,16,18,0.2081487502695627,29278.924505536943,0.8345230999999558
0,PCA,17,18,0.20779888926669737,31132.08652450369,0.983287799999971
0,PCA,18,18,0.2142672721306759,32874.788860917666,0.9515768999999636
0,PCA,19,18,0.21633923751538,34612.34580044271,0.7968916999999465
0,PCA,20,18,0.21737679461589737,36253.37696556854,1.006235199999992
0,PCA,21,18,0.20933104384515275,37864.6347607431,1.0730596999999307
0,PCA,22,18,0.21211096427809706,39507.33927459267,0.9061703000000989
0,PCA,23,18,0.2069878408538399,41113.614065903,0.6683179999999993
0,PCA,24,18,0.21170219665504358,42745.93023192511,0.7585477999999739
0,PCA,25,18,0.20951172432260198,44172.53309202805,0.6773484999999937
0,PCA,26,18,0.21816891256521076,45798.459421815496,0.6783431999999721
0,PCA,27,18,0.21752496238920335,47201.88129161356,0.7232204999999112
0,PCA,28,18,0.20266165334396213,48704.061084803776,0.7845802000000504
0,PCA,29,18,0.2137850997817645,50155.37601286653,0.7804110999999239
0,PCA,30,18,0.20374381984494558,51580.36916901927,0.8088510000000042
0,PCA,31,18,0.21409742689048972,52916.15793955651,0.7070770000000266
0,PCA,32,18,0.2151877085297793,54325.96547066446,0.8143107000000782
0,PCA,33,18,0.21342348887427517,55594.933524946035,0.7558440000000246
0,PCA,34,18,0.22252771847739938,56970.46492341212,0.8649232999999867
0,PCA,35,18,0.22375150015246323,58155.13113709392,0.6766738999999689
0,PCA,36,18,0.22110684158100577,59424.55860566946,0.927790600000094
0,PCA,37,18,0.20751990820825347,60739.273798267976,0.8720300999999608
0,PCA,38,18,0.21456402829683968,61899.67479807629,0.8403700000000072
0,PCA,39,18,0.21937348135445062,63193.90504234435,0.9753522999999404
0,PCA,40,18,0.20704935725254395,64448.82477814717,0.8721548000000894
0,PCA,41,18,0.21283452926279706,65579.8790033389,0.8224357999999938
0,PCA,42,18,0.19768793351709588,66792.4673840011,0.7987309999999752
0,PCA,43,18,0.19553295072118917,68023.92827815577,0.885914200000002
0,PCA,44,18,0.22196229126981207,69158.66297570757,0.9760947999999416
0,PCA,45,18,0.22905833613061274,70307.62515524961,0.8907279999999673
0,PCA,46,18,0.22465945060432205,71440.45785518053,0.9163287000000082
0,PCA,47,18,0.21827485560223378,72623.8188498094,1.1993572000000086
0,PCA,48,18,0.22512883639404807,73653.7213948125,0.9807186000000456
0,PCA,49,18,0.21546373371428976,74761.15006493469,1.1533312999999907
0,PCA,1,19,0.06995926199641743,48.00506341871773,0.2291682000000037
0,PCA,2,19,0.1357298928490876,1078.5472637543264,0.3872887999999648
0,PCA,3,19,0.16559078493730572,2933.941766460842,0.499174499999981
0,PCA,4,19,0.1628525803368327,4894.549120343265,0.5081995000000461
0,PCA,5,19,0.19685224053747624,6882.537674916303,0.5017013000000361
0,PCA,6,19,0.22557789815286092,9112.28352772195,0.6676380000000108
0,PCA,7,19,0.23369113819557968,11288.31747636934,0.5935032000001002
0,PCA,8,19,0.2184225125181859,13358.000498201238,0.6472086999999647
0,PCA,9,19,0.23461905359106852,15370.269131338266,0.6537856999999576
0,PCA,10,19,0.2243077050587861,17401.724422620766,0.6793347999999924
0,PCA,11,19,0.22207467052712013,19430.619331906837,0.7195763999999372
0,PCA,12,19,0.22331467061075508,21287.021340455343,0.8317376999999624
0,PCA,13,19,0.22224116181201262,23357.940766941454,0.7415771999999379
0,PCA,14,19,0.20992083129162323,25296.92853089172,0.6498880000000327
0,PCA,15,19,0.21642167615352978,27161.260048363867,0.7427139000000125
0,PCA,16,19,0.21753775780071397,28961.630108022313,0.6772755999999163
0,PCA,17,19,0.20991861869830802,30770.014280275303,0.745802000000026
0,PCA,18,19,0.21604949241523158,32518.35780795955,0.7491307000000234
0,PCA,19,19,0.21384323680514192,34294.89636717465,0.8540603000000146
0,PCA,20,19,0.21550438017649046,35982.13308948814,1.059021199999961
0,PCA,21,19,0.22425534875572442,37574.57662357483,0.914229999999975
0,PCA,22,19,0.22145314042469216,39235.46055886755,1.0688718000000108
0,PCA,23,19,0.21715915437515754,40736.03496385587,0.992423400000007
0,PCA,24,19,0.2145017738330697,42392.85761207291,0.8082842000000028
0,PCA,25,19,0.20991684902293187,43893.78879146042,0.7356025999999929
0,PCA,26,19,0.2024475186672429,45457.29486252896,0.6778604999999516
0,PCA,27,19,0.22338742320936256,46925.27528129579,0.8509351000000152
0,PCA,28,19,0.21981478719886605,48437.19763824916,0.775125600000024
0,PCA,29,19,0.22330915181026784,49794.749964719456,0.8105304999999134
0,PCA,30,19,0.22046835721903157,51188.83749761335,0.9658471999999847
0,PCA,31,19,0.21840608577777712,52548.779056481784,0.8729031000000305
0,PCA,32,19,0.22561609266474278,53933.73537980928,0.8677662000000055
0,PCA,33,19,0.21505494114015394,55268.485571921396,0.870172000000025
0,PCA,34,19,0.22318836149028579,56545.18453887918,1.0133678000000828
0,PCA,35,19,0.2187342036394281,57890.99549626377,0.9153552999999874
0,PCA,36,19,0.22616737649998653,59227.68475077193,1.073738599999956
0,PCA,37,19,0.21204276470116679,60409.931804219275,1.0776021000000355
0,PCA,38,19,0.21178794162256367,61631.07656354115,0.9772024000000101
0,PCA,39,19,0.2240961043987103,62927.308502843836,0.9604137999999693
0,PCA,40,19,0.21776360811668274,64146.4324688872,0.9459378999999899
0,PCA,41,19,0.2122296810510223,65304.88667907563,0.9691135000000486
0,PCA,42,19,0.22113473641050038,66429.17365026154,1.149364099999957
0,PCA,43,19,0.2199016958510835,67629.82631903127,1.2032680999999457
0,PCA,44,19,0.2192923462804998,68822.46536386565,1.2455631000000267
0,PCA,45,19,0.21941965926564402,69943.55090450056,1.0020389000000023
0,PCA,46,19,0.22690234543378934,71205.42304810195,1.1667635000000018
0,PCA,47,19,0.22754635497487874,72264.97887550414,1.0499878999999055
0,PCA,48,19,0.20864524623170896,73422.72931319002,1.185862699999916
0,PCA,49,19,0.215856774200287,74517.12711755068,1.243536199999994
0,RAW,0,1,0.0,386208.2377371392,6.795985999999971
0,RAW,0,2,0.05708141979045771,380821.99613034097,30.448985300000004
0,RAW,0,3,0.10185765533054729,377361.79265416786,35.832271799999944
0,RAW,0,4,0.11796707395874434,374911.8874512245,39.701401499999974
0,RAW,0,5,0.12638931664534403,372967.52158391423,52.79266889999997
0,RAW,0,6,0.12103942083825522,371457.1028785971,46.777462499999956
0,RAW,0,7,0.1655740537885854,370739.65398000256,55.52884400000005
0,RAW,0,8,0.16315053456077636,368868.21152983,59.07387630000005
0,RAW,0,9,0.16165616807466515,368789.3067615228,62.7884411
0,RAW,0,10,0.16439936629752394,368731.7608389094,85.58171470000002
0,RAW,0,11,0.19688926976746046,367208.21419913427,74.65363479999996
0,RAW,0,12,0.17076150817371563,367213.18448245205,71.76610800000003
0,RAW,0,13,0.17607800649651575,367230.8938388617,84.3295376000001
0,RAW,0,14,0.193786286676005,365672.3002767675,86.02722610000001
0,RAW,0,15,0.1744376663216323,366773.27496235777,97.99327519999997
0,RAW,0,16,0.1828464649382571,365396.0852002587,84.45913590000009
0,RAW,0,17,0.1794143180551849,365550.08189053956,81.94988719999992
0,RAW,0,18,0.22325426906752607,363705.1311083959,97.03406769999992
0,RAW,0,19,0.2064559586967915,364473.63553512393,89.91222700000003
0,ICA,1,1,0.0,1.0000000000000009,0.023065500000029715
0,ICA,1,2,0.03556067972245627,0.35955899339152564,0.03877699999975448
0,ICA,1,3,0.04739937244983306,0.1854811761863296,0.06155570000009902
0,ICA,1,4,0.05759629850002714,0.11336121205753028,0.10284240000009959
0,ICA,1,5,0.05941359914498745,0.07537798987699652,0.10237660000029791
0,ICA,1,6,0.062307421226483035,0.054169641691182935,0.09489750000011554
0,ICA,1,7,0.06368443072190838,0.040632371413569415,0.15161609999995562
0,ICA,1,8,0.06481477972185308,0.03129182876846626,0.10838299999977608
0,ICA,1,9,0.06537119629534938,0.024851078285675947,0.1395220999997946
0,ICA,1,10,0.06659049298381309,0.02013464392058622,0.12897680000014589
0,ICA,1,11,0.0668617672220476,0.016857873963548792,0.19641109999975015
0,ICA,1,12,0.06737261040134418,0.014284715999742103,0.1742023000001609
0,ICA,1,13,0.06802801724812148,0.012120004666623819,0.15139750000025742
0,ICA,1,14,0.06898292887374236,0.010767215999319847,0.15005459999974846
0,ICA,1,15,0.06873262200739574,0.009355103505979016,0.14515110000002096
0,ICA,1,16,0.06996603955284697,0.008155667346323845,0.17186369999990347
0,ICA,1,17,0.07009422464164343,0.007222629823304592,0.18829439999990427
0,ICA,1,18,0.07010143197364896,0.006502853577513044,4.018164099999922
0,ICA,1,19,0.06995926199641743,0.005940871988245565,3.9683109999996304
0,ICA,2,1,0.0,1.9999999999999976,0.9710598000001482
0,ICA,2,2,0.07192684215644973,1.3025705115110773,3.417263400000138
0,ICA,2,3,0.08644559574713923,0.8164787509143837,2.7162201000001005
0,ICA,2,4,0.08824772568564135,0.6385535004066165,4.28851080000004
0,ICA,2,5,0.10092166664109943,0.5315890935661753,1.7711050000002615
0,ICA,2,6,0.10847256084553138,0.45042413890065625,0.15427349999981743
0,ICA,2,7,0.10779740383435762,0.3957529658887237,0.1511395000002267
0,ICA,2,8,0.1149153427636795,0.34746817408145664,0.21299339999995937
0,ICA,2,9,0.12180005890672033,0.3149084873550075,0.15151790000027177
0,ICA,2,10,0.12251311875731616,0.28620671936352415,0.18012709999993604
0,ICA,2,11,0.12371750224023689,0.26099678317359537,0.22175370000013572
0,ICA,2,12,0.12660695392888188,0.23926757497108078,0.2574786000000131
0,ICA,2,13,0.12743146175423553,0.2241031724627352,9.52231380000012
0,ICA,2,14,0.12998938076861435,0.2083170699395858,3.5059487999997145
0,ICA,2,15,0.1313543048336784,0.19352990610920187,0.26807709999957297
0,ICA,2,16,0.13310463021236757,0.18083952006029885,0.28945229999999356
0,ICA,2,17,0.1337436897006133,0.17101068264948213,0.31738750000022264
0,ICA,2,18,0.13580747887368008,0.1634536073110216,0.28628299999991214
0,ICA,2,19,0.13570827563380483,0.1542680661532583,0.362816699999712
0,ICA,3,1,0.0,3.0,0.42768660000001546
0,ICA,3,2,0.0829975913407939,2.2711536924816698,5.879916999998386
0,ICA,3,3,0.12571159871663323,1.6532324852697828,3.4391608000005363
0,ICA,3,4,0.12493885114494713,1.2641853887922125,0.5467373999999836
0,ICA,3,5,0.12122040752272427,1.0785961507654673,0.141273999997793
0,ICA,3,6,0.12953931855200404,0.9817281340809192,0.1800333999999566
0,ICA,3,7,0.13948194910532422,0.8979160209847439,0.20679799999925308
0,ICA,3,8,0.14293541669852625,0.8285236842682853,0.19240849999914644
0,ICA,3,9,0.1427210841168093,0.7715095757377637,0.28399139999964973
0,ICA,3,10,0.14762710442905053,0.7127712726909706,0.22669659999883152
0,ICA,3,11,0.15289898178462272,0.6658467013987408,0.3339425999984087
0,ICA,3,12,0.15290302096483027,0.6284959048799047,0.2836637000000337
0,ICA,3,13,0.15663953067634662,0.6007967969170578,0.2773472999979276
0,ICA,3,14,0.1600353760805278,0.5738637890741097,3.5596276999967813
0,ICA,3,15,0.16294993143944053,0.5514517262848627,10.219760199997836
0,ICA,3,16,0.16414740834295208,0.5289105214740414,0.4869092000008095
0,ICA,3,17,0.16522965051088886,0.5070558659853787,0.4092357000008633
0,ICA,3,18,0.1671584262444528,0.48709273396942626,0.4442378000021563
0,ICA,3,19,0.1660663177716891,0.4714608205616413,0.4465558999982022
0,ICA,4,1,0.0,3.999999999999999,0.08275159999902826
0,ICA,4,2,0.08471160929501512,3.2618703265454396,0.3459812000000966
0,ICA,4,3,0.09140544560436108,2.633613843766292,0.19024020000142627
0,ICA,4,4,0.11758909492798207,2.1310667193826163,0.2152613999969617
0,ICA,4,5,0.11560835594444284,1.8205543357546548,0.398945900000399
0,ICA,4,6,0.11324210189712827,1.622891551984628,0.3756294999984675
0,ICA,4,7,0.12095477693567687,1.5234866088791565,0.246755199998006
0,ICA,4,8,0.12800339123948823,1.4377004774697022,0.14605149999988498
0,ICA,4,9,0.1241420916725049,1.3568554642869084,0.18329810000068392
0,ICA,4,10,0.13100916744730617,1.2872584434456096,0.25417989999914425
0,ICA,4,11,0.13181439464646164,1.2269058126897114,0.2458937999981572
0,ICA,4,12,0.1349580680328919,1.1702143606249527,0.26973890000226675
0,ICA,4,13,0.13884969866321656,1.120040235527743,0.33061670000097365
0,ICA,4,14,0.14933394119110915,1.0767185104110242,0.27517210000223713
0,ICA,4,15,0.15364644480114953,1.0358871449700653,0.3282132999993337
0,ICA,4,16,0.1569687832240516,0.9958307298836109,6.57492959999945
0,ICA,4,17,0.16178430363550272,0.9616470971296428,0.4096108000012464
0,ICA,4,18,0.1641761740471054,0.938134439659568,0.3737001000008604
0,ICA,4,19,0.1668645364378522,0.9159319561340681,0.46013309999761987
0,ICA,5,1,0.0,4.999999999999991,0.28561830000035116
0,ICA,5,2,0.009262707414273081,4.2793171471913585,0.11274829999820213
0,ICA,5,3,0.1431753593401943,3.619124012866338,3.182124800001475
0,ICA,5,4,0.16891178944121968,3.0853399546532385,3.860710499997367
0,ICA,5,5,0.17082835955682601,2.666634361444221,6.032139500002813
0,ICA,5,6,0.16953727427738718,2.373342025111553,1.3745334000013827
0,ICA,5,7,0.16404539876058924,2.144636863362654,0.12009820000093896
0,ICA,5,8,0.16697248094066455,2.0408895285355495,0.17374279999785358
0,ICA,5,9,0.16943910885042995,1.9558279643991898,0.19430189999911818
0,ICA,5,10,0.16890178062783592,1.8774344416811908,0.21106309999959194
0,ICA,5,11,0.17967289647841933,1.8068167134360016,0.2497116000013193
0,ICA,5,12,0.17960267053352838,1.751173510390097,0.2593897000006109
0,ICA,5,13,0.18220222178603443,1.694150828801035,0.26889509999818983
0,ICA,5,14,0.18435060619122387,1.6297255630133947,0.27527270000064163
0,ICA,5,15,0.18776820789386395,1.5792623968078765,0.35948170000119717
0,ICA,5,16,0.19261182026321141,1.5324432091739972,0.3294668000016827
0,ICA,5,17,0.19649717177111262,1.490044042300263,9.50370219999968
0,ICA,5,18,0.19681358740186797,1.450723290689143,4.839763799998764
0,ICA,5,19,0.2015327070846653,1.4159573505883258,0.389954400001443
0,ICA,6,1,0.0,5.9999999999999964,0.03897349999897415
0,ICA,6,2,0.08085592486902597,5.247820243639084,0.0928730000014184
0,ICA,6,3,0.14278310574640513,4.6173573740380185,0.11966100000063307
0,ICA,6,4,0.16847814736902844,4.081578522497884,0.11850720000074944
0,ICA,6,5,0.1719648983589394,3.6521197321109495,5.5742788999996264
0,ICA,6,6,0.19478009281027678,3.320490769634279,0.2043087000020023
0,ICA,6,7,0.20335466847442313,3.0396249832768443,0.19808589999956894
0,ICA,6,8,0.19164044810434497,2.8476921984746686,0.17221489999792539
0,ICA,6,9,0.19510485635770752,2.7114733272872673,0.2335309000009147
0,ICA,6,10,0.20048418814642346,2.621734053789094,0.2577574999995704
0,ICA,6,11,0.2065416978890783,2.5356718159914724,0.2644110000001092
0,ICA,6,12,0.21079916100933455,2.457956383327488,0.2790160000004107
0,ICA,6,13,0.21909862984802173,2.390479224270126,0.7381026000002748
0,ICA,6,14,0.21606255210430128,2.3292340449418965,1.342516100001376
0,ICA,6,15,0.22520670320709943,2.2737585268972467,0.892503700000816
0,ICA,6,16,0.22273766570936165,2.214169404862695,0.3341459000002942
0,ICA,6,17,0.22737502093599413,2.1624592564629177,0.4028712999970594
0,ICA,6,18,0.23866663545969577,2.1076790563895886,0.41817310000260477
0,ICA,6,19,0.23623495320589974,2.0651282996195492,0.46877020000101766
0,ICA,7,1,0.0,7.000000000000005,0.06015770000158227
0,ICA,7,2,0.0813859067485603,6.243656035257638,0.0973679999988235
0,ICA,7,3,0.13617168391233903,5.617672074938415,0.12825169999996433
0,ICA,7,4,0.16408242981724544,5.0674091933891265,0.13978280000083032
0,ICA,7,5,0.1882086900679563,4.643174035298595,0.2029225000005681
0,ICA,7,6,0.1939664663791835,4.24582150031058,0.9374630999991496
0,ICA,7,7,0.2087459941030496,3.8999537369073245,0.7472001999994973
0,ICA,7,8,0.2085336817180273,3.6785193477092464,0.6642283999972278
0,ICA,7,9,0.20109317948817704,3.5192035971143096,0.5886159000001498
0,ICA,7,10,0.20077832095275355,3.402923442365081,0.26891600000089966
0,ICA,7,11,0.20332589877366913,3.2960766529781176,0.3198621000010462
0,ICA,7,12,0.2090024777399759,3.2051456836448486,0.26484679999703076
0,ICA,7,13,0.21302947980724105,3.137190916902095,0.3429100999965158
0,ICA,7,14,0.21882352759532847,3.0583115896238042,0.3812045000013313
0,ICA,7,15,0.22079121382069,2.9995103345987544,0.3790259999987029
0,ICA,7,16,0.22346993317017638,2.9279826425581215,1.0651710999991337
0,ICA,7,17,0.23187241672041173,2.8736427148919077,6.6329963999996835
0,ICA,7,18,0.22838527058194052,2.8216452836832002,0.4666285000021162
0,ICA,7,19,0.23419201190402394,2.768527319473571,0.56382289999965
0,ICA,8,1,0.0,8.000000000000007,0.05794189999869559
0,ICA,8,2,0.0069015318880914145,7.20344752952383,0.13862890000018524
0,ICA,8,3,0.08631749028874346,6.553568724018633,0.16603540000141948
0,ICA,8,4,0.1374120236521914,5.997098077446138,0.14914300000236835
0,ICA,8,5,0.15811986648971887,5.556387904451919,0.2454293000009784
0,ICA,8,6,0.15909136906111185,5.162190923867036,2.6482924000010826
0,ICA,8,7,0.18087180027601604,4.810159415009599,2.7211430999996082
0,ICA,8,8,0.20023191325864723,4.5408031363068,1.058908999999403
0,ICA,8,9,0.2009517794512632,4.342554002255628,0.2804920000016864
0,ICA,8,10,0.20121133363406654,4.2308864407260165,0.3918935000001511
0,ICA,8,11,0.20496021026970457,4.135569987917207,0.2978779000004579
0,ICA,8,12,0.20631890970172934,4.035200393524693,0.3778190999983053
0,ICA,8,13,0.2016441742236677,3.9481053158925743,0.6662455999976373
0,ICA,8,14,0.20929022039574605,3.8594638801121692,4.689567699999316
0,ICA,8,15,0.2133073337896209,3.768839266842505,2.2054371000012907
0,ICA,8,16,0.21887632186959147,3.712494874807182,0.42638159999842173
0,ICA,8,17,0.21900658367946996,3.6329826678430215,0.526762299999973
0,ICA,8,18,0.2232447802370487,3.577855293879027,0.5823415000013483
0,ICA,8,19,0.2270884820571102,3.519909969727858,0.6821966000024986
0,ICA,9,1,0.0,8.999999999999451,0.045371699998213444
0,ICA,9,2,0.006669370478984168,8.170113303796144,0.13599519999843324
0,ICA,9,3,0.06607088649289157,7.554709543216487,0.13803120000011404
0,ICA,9,4,0.13570979853951542,6.959598983811177,0.18445310000242898
0,ICA,9,5,0.13786759147458194,6.542146177885623,0.1789427000003343
0,ICA,9,6,0.17856753034836803,6.094621077466538,0.1528418000016245
0,ICA,9,7,0.19138714157632247,5.735876500443268,0.25528080000003683
0,ICA,9,8,0.20737255926214962,5.461149439617745,0.2754370000002382
0,ICA,9,9,0.20813191186170293,5.247494709064004,0.283141700001579
0,ICA,9,10,0.20431255998614672,5.057108887132886,0.2635014000006777
0,ICA,9,11,0.20154381760604814,4.9380311235950165,0.6043124999996508
0,ICA,9,12,0.20573411201530456,4.829818833624252,0.9146778999966045
0,ICA,9,13,0.2006078343187704,4.735369163924924,0.7032534999998461
0,ICA,9,14,0.21361050593457948,4.641926372629762,1.030749099998502
0,ICA,9,15,0.2115997549748631,4.561863537879428,1.017532099998789
0,ICA,9,16,0.2166094739680003,4.502300648302441,1.1829565999978513
0,ICA,9,17,0.22404489352664317,4.419684941259253,1.2601962000007916
0,ICA,9,18,0.22219650108961078,4.340782058077179,1.5945399000011093
0,ICA,9,19,0.22619080871537636,4.286944964149644,1.5344727000010607
0,ICA,10,1,0.0,9.99999999999999,0.0918749000011303
0,ICA,10,2,0.0064434424287208554,9.20757141135783,0.44116030000077444
