,Algorithm,Components,Clusters,Homogeneity,Time
0,PCA,7,2,0.07388389615182318,0.9544841999999676
0,PCA,8,2,0.07217151520560844,1.0763192000000004
0,PCA,9,2,0.0734811977410007,0.8732624000000442
0,PCA,10,2,0.07456738921620634,1.1220801000000051
0,PCA,11,2,0.0733366056321254,1.4623996999999918
0,PCA,12,2,0.07443598483176764,1.9674976000000015
0,PCA,13,2,0.07176695743099305,2.3269122999999468
0,PCA,14,2,0.06944595520509342,2.084289599999977
0,PCA,15,2,0.06962737861624428,2.733157800000015
0,PCA,16,2,0.06979230156128474,3.161336199999994
0,PCA,17,2,0.0555783169812165,4.698592299999973
0,PCA,18,2,0.05602807504588413,4.991878100000008
0,PCA,19,2,0.05522480440342183,3.843524500000001
0,PCA,20,2,0.05416634797460394,3.7916397999999845
0,PCA,21,2,0.05455967630741805,3.4976813000000107
0,PCA,22,2,0.05558654829525872,3.5020984000000226
0,PCA,23,2,0.05476364261552931,3.6401932999999644
0,PCA,24,2,0.05421625145111577,4.00901829999998
0,PCA,25,2,0.05429625482595899,4.295623200000023
0,PCA,26,2,0.05472775673953093,4.433044999999993
0,PCA,27,2,0.05549658000687083,3.4996459999999843
0,PCA,28,2,0.0493312432771992,5.02383679999997
0,PCA,29,2,0.05191814989378238,3.7976469999999836
0,PCA,30,2,0.05224269739442501,4.10895469999997
0,PCA,31,2,0.0524791743806259,4.997630300000026
0,PCA,32,2,0.05553439354332443,3.337003100000004
0,PCA,33,2,0.056826994603739626,3.229519499999981
0,PCA,34,2,0.05756151973529741,3.4056046000000038
0,PCA,35,2,0.058835895743143525,3.801527099999987
0,PCA,36,2,0.05901474844911549,3.837962300000015
0,PCA,37,2,0.059258614379596466,4.216449600000033
0,PCA,38,2,0.058931019741382,4.4200468999999885
0,PCA,39,2,0.058940185053242694,4.285345100000029
0,PCA,40,2,0.059438142934538946,4.475423199999966
0,PCA,41,2,0.06032619144210115,4.641372499999989
0,PCA,42,2,0.06073926520673478,4.8888192
0,PCA,43,2,0.060574807560022266,4.830706500000019
0,PCA,44,2,0.06034063572597341,5.0776213000000325
0,PCA,45,2,0.06059002371579966,5.123087200000043
0,PCA,46,2,0.06047698706695889,5.709860099999958
0,PCA,47,2,0.06866739999495633,4.66653580000002
0,PCA,48,2,0.06899841789551156,5.277765400000021
0,PCA,49,2,0.0677495024262828,5.2879751999999485
0,PCA,1,3,0.046287680688979795,0.198242099999959
0,PCA,2,3,0.08678614810596558,0.22752789999998413
0,PCA,3,3,0.11031786729512945,0.3936648000000105
0,PCA,4,3,0.08615965152780455,0.6304668999999876
0,PCA,5,3,0.09509235356368233,0.9922140999999556
0,PCA,6,3,0.0921457399243905,1.055974200000037
0,PCA,7,3,0.09604432470004566,1.2008169000000066
0,PCA,8,3,0.095714577241436,1.732674099999997
0,PCA,9,3,0.0918327732084941,1.6363816999999585
0,PCA,10,3,0.09504837914286265,1.7606662999999685
0,PCA,11,3,0.09308202538968248,2.2144825999999966
0,PCA,12,3,0.0950179273395803,3.060051700000031
0,PCA,13,3,0.09153547047919915,2.5508078999999952
0,PCA,14,3,0.08960272910838386,2.5021377999999572
0,PCA,15,3,0.0884087526011087,2.6002755000000093
0,PCA,16,3,0.08795950312080297,2.762740699999995
0,PCA,17,3,0.08903764042685415,3.001991999999973
0,PCA,18,3,0.09121619536668704,2.445569199999966
0,PCA,19,3,0.09089017477236191,2.765860700000019
0,PCA,20,3,0.09169379629722654,3.0327320999999756
0,PCA,21,3,0.08748260095128835,3.4909880999999814
0,PCA,22,3,0.08647519249525765,3.66652380000005
0,PCA,23,3,0.08776398280183903,3.3258948999999802
0,PCA,24,3,0.08627672288451252,3.3880455999999413
0,PCA,25,3,0.08453369172430959,4.250254499999983
0,PCA,26,3,0.08761369201249139,2.7159710999999334
0,PCA,27,3,0.08567356628902704,2.4300708999999188
0,PCA,28,3,0.08149665454795814,3.579289900000049
0,PCA,29,3,0.08183349004925368,3.531221500000015
0,PCA,30,3,0.08236573738785502,3.3813966000000164
0,PCA,31,3,0.08073120028245472,3.933339499999988
0,PCA,32,3,0.07946858480408878,4.404221000000007
0,PCA,33,3,0.07603157065329971,5.18155969999998
0,PCA,34,3,0.08059554271864437,3.965900599999941
0,PCA,35,3,0.08092612839464995,4.205614300000093
0,PCA,36,3,0.0790656119052461,5.099407000000042
0,PCA,37,3,0.07712920019623776,5.788037900000063
0,PCA,38,3,0.0784720367385222,3.4012974999999415
0,PCA,39,3,0.0750573961325014,4.88760000000002
0,PCA,40,3,0.07631090728344046,4.47253969999997
0,PCA,41,3,0.0766510229038714,3.663464299999987
0,PCA,42,3,0.07564039216097003,3.191863000000012
0,PCA,43,3,0.07566810915457813,3.140924199999972
0,PCA,44,3,0.07562413996460758,3.0827635000000555
0,PCA,45,3,0.0756536206495836,3.220411600000034
0,PCA,46,3,0.0749885690059995,3.0041724999999815
0,PCA,47,3,0.07645483895559263,2.941742199999908
0,PCA,48,3,0.07778959930249833,2.523948300000029
0,PCA,49,3,0.07618500832197005,2.6829363000000512
0,PCA,1,4,0.05697175004984309,0.05940540000005967
0,PCA,2,4,0.09766928813877386,0.11999279999997725
0,PCA,3,4,0.1296865717358728,0.13539859999991677
0,PCA,4,4,0.10881303166095652,0.2196815999999444
0,PCA,5,4,0.11652695259818335,0.2535401999999749
0,PCA,6,4,0.1128060856382791,0.29126270000006116
0,PCA,7,4,0.1224669172087238,0.25458960000003117
0,PCA,8,4,0.09987658983431998,0.5009633999999323
0,PCA,9,4,0.09779422830873458,0.603347900000017
0,PCA,10,4,0.09835824661259462,0.5733539000000292
0,PCA,11,4,0.11957293557604183,0.3263509000000795
0,PCA,12,4,0.11533539230603476,1.136804600000005
0,PCA,13,4,0.11505544230379815,0.6183905999999979
0,PCA,14,4,0.11520352542495182,1.4010898999999881
0,PCA,15,4,0.11165083159301778,0.7200680999999349
0,PCA,16,4,0.11251850936887553,0.8192814000000226
0,PCA,17,4,0.11031793658626197,1.0665753999999197
0,PCA,18,4,0.10618665784998911,5.6157044999999925
0,PCA,19,4,0.11498255092146788,0.938624300000015
0,PCA,20,4,0.11533659881530517,0.8773365999999214
0,PCA,21,4,0.11257708725377982,2.09850090000009
0,PCA,22,4,0.10959648023957173,2.381392400000095
0,PCA,23,4,0.11593181481601779,3.4782546999999795
0,PCA,24,4,0.1055834109304652,2.977935000000002
0,PCA,25,4,0.09116044650320669,5.434216799999945
0,PCA,26,4,0.0943007408181273,4.273858000000018
0,PCA,27,4,0.09256050616289528,4.217964599999959
0,PCA,28,4,0.08973022756314945,6.55781079999997
0,PCA,29,4,0.10044300394238366,5.751675999999975
0,PCA,30,4,0.10019718027530551,6.103325899999959
0,PCA,31,4,0.10113960310204993,4.232909599999971
0,PCA,32,4,0.09122873790452096,8.076418999999987
0,PCA,33,4,0.10017534580328552,6.72997010000006
0,PCA,34,4,0.10079100015589537,7.616499200000021
0,PCA,35,4,0.09707336883831183,9.179167499999949
0,PCA,36,4,0.10973717573848629,4.545935999999983
0,PCA,37,4,0.09511817450093034,9.30845839999995
0,PCA,38,4,0.09169346060726818,2.714608999999996
0,PCA,39,4,0.09100622825785609,1.623142600000051
0,PCA,40,4,0.1046200616261843,1.7742502999999488
0,PCA,41,4,0.104154491054358,1.340345999999954
0,PCA,42,4,0.10329981197317338,1.3224834999999757
0,PCA,43,4,0.10269286084478799,1.4596195999999964
0,PCA,44,4,0.10315617803353364,1.383720100000005
0,PCA,45,4,0.10405345726549049,9.802534400000013
0,PCA,46,4,0.10353640538778272,10.55186279999998
0,PCA,47,4,0.10355985037436154,9.639420100000052
0,PCA,48,4,0.10363301916773233,12.789521300000047
0,PCA,49,4,0.10282241812196086,9.990683399999966
0,PCA,1,5,0.05969005831309555,0.1523588000000018
0,PCA,2,5,0.09968627735731984,0.50315379999995
0,PCA,3,5,0.1385168384190078,0.8050718000000643
0,PCA,4,5,0.12054535738467338,1.0580834000001005
0,PCA,5,5,0.132922968449075,3.3926673999999366
0,PCA,6,5,0.12003122514716491,4.681958500000064
0,PCA,7,5,0.1369018526159861,3.0025887000000466
0,PCA,8,5,0.11675498561860778,4.976221900000041
0,PCA,9,5,0.1182597290558398,4.5239725000000135
0,PCA,10,5,0.11342664935483973,6.886207300000024
0,PCA,11,5,0.10236144042405135,7.472758899999917
0,PCA,12,5,0.11162314827829391,11.32348109999998
0,PCA,13,5,0.10802267321099392,9.06986649999999
0,PCA,14,5,0.12137149371082274,7.319153700000015
0,PCA,15,5,0.1180383626530719,10.985308199999963
0,PCA,16,5,0.11446113738552807,9.704760599999986
0,PCA,17,5,0.1290810850293525,6.681322200000068
0,PCA,18,5,0.12981804334965025,13.874579499999982
0,PCA,19,5,0.12081818041181147,9.151569699999982
0,PCA,20,5,0.13686971516911844,7.353539000000069
0,PCA,21,5,0.13483221960884983,8.05500649999999
0,PCA,22,5,0.13053026191311382,6.750707899999952
0,PCA,23,5,0.130322578601881,7.146944200000007
0,PCA,24,5,0.11302523800940009,10.770011400000044
0,PCA,25,5,0.12416449091457564,9.616960100000028
0,PCA,26,5,0.10247887488496762,11.24411669999995
0,PCA,27,5,0.11036281893310469,9.061911099999975
0,PCA,28,5,0.12289982939108064,7.829558999999904
0,PCA,29,5,0.12300150715234086,7.94881410000005
0,PCA,30,5,0.12091470142600474,11.096876100000031
0,PCA,31,5,0.12104906538762959,9.111022300000059
0,PCA,32,5,0.11759630281814473,10.139250899999865
0,PCA,33,5,0.10930469913444077,7.420101400000021
0,PCA,34,5,0.12291152952763372,7.238033800000039
0,PCA,35,5,0.10110139308368683,11.088421000000153
0,PCA,36,5,0.11903735684922699,7.945355399999926
0,PCA,37,5,0.11809650339317007,8.628694199999927
0,PCA,38,5,0.11536345489111464,9.925916700000016
0,PCA,39,5,0.11631257382225178,9.275255600000037
0,PCA,40,5,0.11689450801571236,9.570193999999901
0,PCA,41,5,0.12050520426582695,9.713112200000069
0,PCA,42,5,0.11977635031781128,6.807841999999937
0,PCA,43,5,0.10221847098604471,4.251159599999937
0,PCA,44,5,0.11752829723694119,2.5820396999999957
0,PCA,45,5,0.11782646815629237,3.594616199999791
0,PCA,46,5,0.11555520827243598,2.878708799999913
0,PCA,47,5,0.11680013295890149,7.397256299999981
0,PCA,48,5,0.11908606397383022,5.419314499999928
0,PCA,49,5,0.11544481474845315,5.643176899999844
0,PCA,1,6,0.06332568095452762,0.11533430000008593
0,PCA,2,6,0.1112163785069736,0.23787450000008903
0,PCA,3,6,0.13211886600620196,0.3412074999998822
0,PCA,4,6,0.130578546985418,0.6041533000000072
0,PCA,5,6,0.1463888073981985,1.3537802999999258
0,PCA,6,6,0.1459818335089997,1.8718745999999555
0,PCA,7,6,0.14247425371966135,1.2632023000001027
0,PCA,8,6,0.14378090721044134,1.5574286000000939
0,PCA,9,6,0.13112697205505788,2.7905848000000333
0,PCA,10,6,0.12336544941192372,2.6762377000000015
0,PCA,11,6,0.1249516018039635,3.015990299999885
0,PCA,12,6,0.13287922879213185,4.895009599999867
0,PCA,13,6,0.12002500366759732,6.769231499999933
0,PCA,14,6,0.11072747458743704,6.47827570000004
0,PCA,15,6,0.11832908636465776,3.938028000000031
0,PCA,16,6,0.12102314158523209,9.963760999999977
0,PCA,17,6,0.12117864055330482,8.561357900000075
0,PCA,18,6,0.13506750423650216,5.440726300000051
0,PCA,19,6,0.15391015445925518,5.293896099999984
0,PCA,20,6,0.11844237013708353,11.35985629999982
0,PCA,21,6,0.12528870350451105,2.1414704999999685
0,PCA,22,6,0.12756937176017766,2.1527794000000995
0,PCA,23,6,0.10761192234425045,2.5688118000000486
0,PCA,24,6,0.12540587808520248,2.342900600000121
0,PCA,25,6,0.1281857983160552,3.224341500000037
0,PCA,26,6,0.10001742064030032,25.235122300000057
0,PCA,27,6,0.11046528502154995,21.474105699999882
0,PCA,28,6,0.1144262630810215,21.36273180000012
0,PCA,29,6,0.11613975910020514,18.142103000000134
0,PCA,30,6,0.11457462316753524,19.723248400000102
0,PCA,31,6,0.11075574881285866,22.244345199999998
0,PCA,32,6,0.10797157752638631,22.28596850000008
0,PCA,33,6,0.10683020526174318,21.944573300000002
0,PCA,34,6,0.11038878787371258,14.25504060000003
0,PCA,35,6,0.12526553321202666,14.247963900000059
0,PCA,36,6,0.12173439210320501,15.230840899999976
0,PCA,37,6,0.11946655902699688,11.005936999999903
0,PCA,38,6,0.10900934664950149,22.015538099999958
0,PCA,39,6,0.11673815432561703,11.626433099999986
0,PCA,40,6,0.10681880876588375,22.02805330000001
0,PCA,41,6,0.12219776524649285,13.437999999999874
0,PCA,42,6,0.12792995882441918,9.971641099999943
0,PCA,43,6,0.12261367052476523,9.406781499999852
0,PCA,44,6,0.1244725852519027,9.784469799999897
0,PCA,45,6,0.12112984382504782,13.404855200000156
0,PCA,46,6,0.11358260590358148,17.703415499999892
0,PCA,47,6,0.10369958503168598,23.075047099999892
0,PCA,48,6,0.10216166673447513,7.071187900000041
0,PCA,49,6,0.11252625378320415,8.411548699999912
0,PCA,1,7,0.06355573085899222,0.09215949999997974
0,PCA,2,7,0.11514611229874745,0.15399399999978414
0,PCA,3,7,0.13586488798358845,0.26425779999999577
0,PCA,4,7,0.12538171695330466,0.37271480000003976
0,PCA,5,7,0.1554573038901135,0.7140558000000965
0,PCA,6,7,0.1507005161346276,0.9026564999999209
0,PCA,7,7,0.16271094431385608,1.201656899999989
0,PCA,8,7,0.14083015743781716,3.2212617000000137
0,PCA,9,7,0.1520719773534757,2.1438166999998884
0,PCA,10,7,0.12676710187559517,3.974225899999965
0,PCA,11,7,0.12826909836888684,3.413386100000025
0,PCA,12,7,0.1297868193447595,5.410551100000021
0,PCA,13,7,0.12639856801320926,6.759359299999915
0,PCA,14,7,0.12055179649551814,6.196657899999991
0,PCA,15,7,0.13124974927589622,6.138678099999879
0,PCA,16,7,0.13851474294502678,4.4278139000000465
0,PCA,17,7,0.13488584125882205,7.947273300000006
0,PCA,18,7,0.1292338584377399,5.5183806
0,PCA,19,7,0.12238765982074759,7.716072299999951
0,PCA,20,7,0.12160913382067082,8.103647199999841
0,PCA,21,7,0.12884533704381484,6.930825099999993
0,PCA,22,7,0.12674102711058405,8.120449699999881
0,PCA,23,7,0.12669968829207492,2.084930699999859
0,PCA,24,7,0.11684135660496682,3.0083585999998377
0,PCA,25,7,0.11674483408235388,3.155853900000011
0,PCA,26,7,0.12175258662216197,2.176242000000002
0,PCA,27,7,0.12217653422021654,5.484291500000154
0,PCA,28,7,0.1098503531941509,19.807097200000044
0,PCA,29,7,0.11404343976735638,20.19424589999994
0,PCA,30,7,0.12115806700633976,16.751721699999962
0,PCA,31,7,0.11248499341977337,21.966564699999935
0,PCA,32,7,0.10964942989032216,22.83457180000005
0,PCA,33,7,0.11080094643378129,24.653135399999883
0,PCA,34,7,0.1411673500370976,17.114985599999955
0,PCA,35,7,0.12069285897298401,15.798293300000068
0,PCA,36,7,0.12133188285998706,16.625847600000043
0,PCA,37,7,0.11751080271905823,19.829524900000024
0,PCA,38,7,0.11441428194549887,20.15645409999979
0,PCA,39,7,0.11717664173163109,18.339029600000003
0,PCA,40,7,0.11904065149788895,14.02544429999989
0,PCA,41,7,0.12018798800205403,15.373567099999946
0,PCA,42,7,0.1189747332334123,14.13650789999997
0,PCA,43,7,0.11863990150735872,14.116372499999898
0,PCA,44,7,0.12203203334365396,16.071121300000186
0,PCA,45,7,0.1215960193409426,15.155473499999744
0,PCA,46,7,0.12331298936109891,15.713040500000261
0,PCA,47,7,0.11995771815798363,13.615012600000227
0,PCA,48,7,0.11641273135124522,13.544030499999735
0,PCA,49,7,0.1192236593726943,10.75662900000043
0,PCA,1,8,0.06593883914148309,0.12498379999988174
0,PCA,2,8,0.11686733225062187,0.1770596999999725
0,PCA,3,8,0.14323571348076786,0.3071538999997756
0,PCA,4,8,0.13772629897403021,0.2775685000001431
0,PCA,5,8,0.15521554465787263,0.7786206999999195
0,PCA,6,8,0.1559906260432028,0.5696219999999812
0,PCA,7,8,0.156110281598429,1.5386211000000003
0,PCA,8,8,0.150304988970158,1.7127458999998453
0,PCA,9,8,0.16200466504663813,1.7729325999998764
0,PCA,10,8,0.1521680616761496,1.0704594999997425
0,PCA,11,8,0.1252333140076996,0.9920704999999543
0,PCA,12,8,0.14249545173875142,5.602953300000081
0,PCA,13,8,0.14582523525068358,1.5203041999998277
0,PCA,14,8,0.1288460919542559,3.269542199999705
0,PCA,15,8,0.14654979726287462,6.0304550999999265
0,PCA,16,8,0.15670168543656435,4.754321400000208
0,PCA,17,8,0.13003014562287304,6.765634599999885
0,PCA,18,8,0.12887864846201894,6.640713600000254
0,PCA,19,8,0.14808001631378767,7.269277400000192
0,PCA,20,8,0.11546334527447022,9.645134599999892
0,PCA,21,8,0.12969344665699536,9.38625359999969
0,PCA,22,8,0.14680060647702736,13.468603200000416
0,PCA,23,8,0.12260946005222746,13.397205799999938
0,PCA,24,8,0.12962011751474964,10.863663000000088
0,PCA,25,8,0.11976829440881756,5.084251200000381
0,PCA,26,8,0.13949752944514918,5.115234199999577
0,PCA,27,8,0.12328575508046022,14.15017650000027
0,PCA,28,8,0.1096014347017638,39.15905030000022
0,PCA,29,8,0.11407841534240512,33.32389629999989
0,PCA,30,8,0.11718506464040078,27.00082119999979
0,PCA,31,8,0.11108032548296126,29.949141500000223
0,PCA,32,8,0.11779392370760598,23.59415369999988
0,PCA,33,8,0.10871488884383428,20.62093939999977
0,PCA,34,8,0.12026110585032083,23.541073900000356
0,PCA,35,8,0.11001146974452612,30.012275099999897
0,PCA,36,8,0.11297128642944312,21.274213000000145
0,PCA,37,8,0.11886850059638061,15.102529599999798
0,PCA,38,8,0.13298603737701387,21.940600099999756
0,PCA,39,8,0.11636667226912421,24.845971199999894
0,PCA,40,8,0.1393948389135689,17.260985900000378
0,PCA,41,8,0.11304731073386205,20.415574500000275
0,PCA,42,8,0.11567772092609548,16.459876899999927
0,PCA,43,8,0.11451393666753062,9.113875999999891
0,PCA,44,8,0.11460356626024534,10.285545799999909
0,PCA,45,8,0.1483600020265772,9.528304800000114
0,PCA,46,8,0.12093434614565911,20.58859990000019
0,PCA,47,8,0.1138089711191229,16.208597800000007
0,PCA,48,8,0.1464836006154943,15.35804300000018
0,PCA,49,8,0.11383113022310902,17.102825100000246
0,PCA,1,9,0.0658018563853935,0.1955591999999342
0,PCA,2,9,0.11828726908294272,0.3292922999999064
0,PCA,3,9,0.1518618708557686,0.7366314000000784
0,PCA,4,9,0.1436515716443256,0.793608000000404
0,PCA,5,9,0.16347665620638957,2.5072853000001487
0,PCA,6,9,0.16207939816532696,4.075241500000175
0,PCA,7,9,0.17155101184224936,5.380366700000195
0,PCA,8,9,0.16171656857579622,4.371343499999966
0,PCA,9,9,0.17606946852820438,1.3741301000000021
0,PCA,10,9,0.1509311689232818,1.2401362000000518
0,PCA,11,9,0.15675942420413558,1.698662400000103
0,PCA,12,9,0.14757248988222538,3.2225932999999714
0,PCA,13,9,0.152488685030032,2.942382700000053
0,PCA,14,9,0.13564578204626404,2.391831999999795
0,PCA,15,9,0.1480112385105822,19.07759989999977
0,PCA,16,9,0.14472052034181734,24.059195499999987
0,PCA,17,9,0.1602120737527679,25.147159399999964
0,PCA,18,9,0.14639952350572308,20.69429089999994
0,PCA,19,9,0.14259643209103695,26.340019199999915
0,PCA,20,9,0.1429873846474918,21.690989100000024
0,PCA,21,9,0.12019168162021039,18.886399099999835
0,PCA,22,9,0.15463190648789946,23.94856269999991
0,PCA,23,9,0.13715037844337874,39.251174699999865
0,PCA,24,9,0.1064361519197757,25.71881200000007
0,PCA,25,9,0.11468852323387105,29.769283600000108
0,PCA,26,9,0.11761210153482252,23.385131099999853
0,PCA,27,9,0.10883219429336137,18.92675640000016
0,PCA,28,9,0.11329662336785042,25.157711599999857
0,PCA,29,9,0.1157531426246668,11.600972400000046
0,PCA,30,9,0.10772404432283235,15.903085100000226
0,PCA,31,9,0.11048198107552437,7.288109799999802
0,PCA,32,9,0.12436209581539412,7.076885800000127
0,PCA,33,9,0.11830254432440716,10.49394620000021
0,PCA,34,9,0.10519147618237049,14.275799000000006
0,PCA,35,9,0.10617476966891468,20.047269400000005
0,PCA,36,9,0.10703239158341353,16.022080499999902
0,PCA,37,9,0.110908519911051,18.73384010000018
0,PCA,38,9,0.12869424150680833,23.555868900000405
0,PCA,39,9,0.11282775490663878,6.288967899999989
0,PCA,40,9,0.1266849279866047,11.137947199999871
0,PCA,41,9,0.12206322302926881,46.12081429999989
0,PCA,42,9,0.11419936806613849,50.17960189999985
0,PCA,43,9,0.11127281960885912,54.973473600000034
0,PCA,44,9,0.12348230150323286,46.4707585000001
0,PCA,45,9,0.142011149927419,30.804435999999896
0,PCA,46,9,0.1209749439840984,29.60380579999992
0,PCA,47,9,0.13149123642290741,53.05798330000016
0,PCA,48,9,0.13931621236803168,31.14347859999998
0,PCA,49,9,0.13807130723329628,34.29521199999999
0,PCA,1,10,0.06711412794902104,0.2594942999999148
0,PCA,2,10,0.12288831924250931,0.5769580999999562
0,PCA,3,10,0.15309154648264314,1.0897884000000886
0,PCA,4,10,0.14680207294545258,0.8864738000002035
0,PCA,5,10,0.1678545447580589,1.5999203999999736
0,PCA,6,10,0.17165947907094206,1.118526600000223
0,PCA,7,10,0.19345750157297667,0.8882693000000472
0,PCA,8,10,0.17698923903855185,1.352390799999739
0,PCA,9,10,0.1682354636178961,2.452079600000161
0,PCA,10,10,0.1547730847479837,2.424228000000312
0,PCA,11,10,0.1603901146568357,1.4763363000001846
0,PCA,12,10,0.1664366094491446,6.518004799999744
0,PCA,13,10,0.13538174278550372,3.959302900000239
0,PCA,14,10,0.13938622090759303,7.332182699999976
0,PCA,15,10,0.15244743552520057,8.279395000000022
0,PCA,16,10,0.16134250087880184,10.73437339999964
0,PCA,17,10,0.15197253133554042,11.327902100000301
0,PCA,18,10,0.11344009259231796,5.6097577999998975
0,PCA,19,10,0.13808944284081043,9.94705810000005
0,PCA,20,10,0.13692368335154015,10.484005499999967
0,PCA,21,10,0.14674119070888858,13.696876099999827
0,PCA,22,10,0.14916992015298405,18.504926299999624
0,PCA,23,10,0.12981191204644024,6.652117999999973
0,PCA,24,10,0.12098066327286663,33.12028119999968
0,PCA,25,10,0.12522126036620757,57.54791840000007
0,PCA,26,10,0.11951354187554766,27.504846799999996
0,PCA,27,10,0.12123675372611481,29.56627589999971
0,PCA,28,10,0.1246442971203565,27.8040232999997
0,PCA,29,10,0.10734284587773248,31.01611320000029
0,PCA,30,10,0.13103798787351148,24.04076350000014
0,PCA,31,10,0.1117241381055226,21.360587000000123
0,PCA,32,10,0.11390843650446779,22.76558279999972
0,PCA,33,10,0.1222601950341288,23.823489699999755
0,PCA,34,10,0.1528037142296825,25.57661969999981
0,PCA,35,10,0.10595556440687455,16.45438430000013
0,PCA,36,10,0.11918387946059439,22.331661400000485
0,PCA,37,10,0.1418362525534882,15.649248799999441
0,PCA,38,10,0.1239545432368222,12.322666499999286
0,PCA,39,10,0.13142237737385837,10.780061499999647
0,PCA,40,10,0.11866259253115508,14.11832940000022
0,PCA,41,10,0.12623911376817754,20.025049199999557
0,PCA,42,10,0.12674117453710404,29.86620000000039
0,PCA,43,10,0.12935509902000156,28.535225399999945
0,PCA,44,10,0.11547550432951917,14.476346400000693
0,PCA,45,10,0.14651066733688822,80.60237190000043
0,PCA,46,10,0.11186623643490028,47.006231899999875
0,PCA,47,10,0.1270961580677007,45.719102200000634
0,PCA,48,10,0.14680782599185016,56.96560660000068
0,PCA,49,10,0.14229950581186837,53.786140300000625
0,PCA,1,11,0.06769190523181907,0.5223650999996607
0,PCA,2,11,0.12203745622430524,0.8417394000007334
0,PCA,3,11,0.1530960618807722,1.7954654000004666
0,PCA,4,11,0.14969030647170675,1.7112431000005017
0,PCA,5,11,0.18562319569376318,4.366679300000214
0,PCA,6,11,0.18579619380121004,8.210269600000174
0,PCA,7,11,0.17946958948412914,10.016872000000149
0,PCA,8,11,0.18249745274012014,10.530908499999896
0,PCA,9,11,0.1698984917837934,10.373557199999595
0,PCA,10,11,0.15930347411381862,11.076457899999696
0,PCA,11,11,0.15947469798339964,7.326850100000229
0,PCA,12,11,0.1523716859451572,8.97463130000051
0,PCA,13,11,0.1511844918064253,7.762138899999627
0,PCA,14,11,0.14774886679069046,8.953914699999586
0,PCA,15,11,0.15603893062771196,4.229608100000405
0,PCA,16,11,0.1439844890321111,4.496943100000863
0,PCA,17,11,0.1423078493818461,3.034178000000793
0,PCA,18,11,0.1465143683563123,7.064347600000474
0,PCA,19,11,0.141274795715667,9.53744479999932
0,PCA,20,11,0.12186093492647308,15.421380699999645
0,PCA,21,11,0.14169678894554966,14.34761829999934
0,PCA,22,11,0.1401788652401352,19.946931100000256
0,PCA,23,11,0.1188505937827448,25.29864019999968
0,PCA,24,11,0.13393843486785037,15.482849600000009
0,PCA,25,11,0.13022652333868276,44.83440220000011
0,PCA,26,11,0.12362483356285214,43.06605020000006
0,PCA,27,11,0.1050884548027244,41.11170350000066
0,PCA,28,11,0.1108854996978042,39.18921829999999
0,PCA,29,11,0.12587301571424642,33.7949308999996
